439996,6/5/2018,2017-2018,2017-2018,AIE,DUE,474228,17SCSE104101,17SCSE104101,Alumni,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2018-19 III Sem VI,,Exam Fees Back Paper,500,0,0,0,0,0,0,0,0,DUE
439997,6/5/2018,2017-2018,2017-2018,AIE,DUE,461063,16SCSE104073,16SCSE104073,Alumni,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2016-17 IV Sem VII,,Exam Fees Back Paper,500,0,0,0,0,0,0,0,0,DUE
439998,6/5/2018,2017-2018,2017-2018,AIE,DUE,451851,16GSFC101071,16GSFC101071,Alumni,General,School of Finance & Commerce,B.Com. (Hons),School of Finance,B COM H-2015-16 IV Sem VII,,Exam Fees Back Paper,2500,0,0,0,0,0,0,0,0,DUE
439999,6/5/2018,2017-2018,2017-2018,AIE,DUE,451492,16GSCE101154,16GSCE101154,Alumni,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B Tech Civil Engineering 2015-16 V Sem IX,,Exam Fees Back Paper,1000,0,0,0,0,0,0,0,0,DUE
440000,6/5/2018,2017-2018,2017-2018,AIE,DUE,440024,15GSCE101173,15GSCE101173,Alumni,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B Tech Civil Engineering 2015-16 V Sem IX,,Exam Fees Back Paper,500,0,0,0,0,0,0,0,0,DUE
440001,6/5/2018,2017-2018,2017-2018,AIE,DUE,451428,16GSCE101144,16GSCE101144,Alumni,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B Tech Civil Engineering 2016-17 IV Sem VIII,,Exam Fees Back Paper,1000,0,0,0,0,0,0,0,0,DUE
440002,6/5/2018,2017-2018,2017-2018,AIE,DUE,506447,17GSCE101004,17GSCE101004,Active,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2017-2018 IV Sem VIII,,Exam Fees Back Paper,500,0,0,0,0,0,0,0,0,DUE
440003,6/5/2018,2017-2018,2017-2018,AIE,DUE,451845,16GSFC101070,16GSFC101070,Alumni,General,School of Finance & Commerce,B.Com. (Hons),School of Finance,B COM H-2015-16 IV Sem VII,,Exam Fees Back Paper,1000,0,0,0,0,0,0,0,0,DUE
440004,6/5/2018,2017-2018,2017-2018,AIE,DUE,451798,16GSFC101057,16GSFC101057,Alumni,General,School of Finance & Commerce,B.Com. (Hons),School of Finance,B COM H-2015-16 IV Sem VII,,Exam Fees Back Paper,1000,0,0,0,0,0,0,0,0,DUE
440005,6/5/2018,2017-2018,2017-2018,AIE,DUE,551287,17SMAS104005,17SMAS104005,Active,General,School of Medical and Allied Sciences,B.Sc Cardiovascular Technology,School of Medical and Allied Sciences,B.Sc Cardiovascular 2017-18 IV Sem VIII,,Exam Fees Back Paper,1500,0,0,0,0,0,0,0,0,DUE
