474996,16-07-2018,2018-2019,2018-2019,AIE,RCPT,804126,16SCSE112041,16SCSE112041,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) Computer Science & Engineering with specialisation in Data Analytics,School of Computing Science,B.Tech in CSDA 2016-17 IV Sem VIII,2017-18/C11/CC/TF/474,Library Books Recieved,0,400,0,0,0,0,0,0,0,test
474997,16-07-2018,2018-2019,2018-2019,AIE,RCPT,804149,16SCSE112037,16SCSE112037,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) Computer Science & Engineering with specialisation in Data Analytics,School of Computing Science,B.Tech in CSDA 2016-17 IV Sem VIII,2017-18/C11/CC/TF/482,Library Books Recieved,0,400,0,0,0,0,0,0,0,test
474998,16-07-2018,2018-2019,2018-2019,AIE,RCPT,804169,16SCSE112035,16SCSE112035,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) Computer Science & Engineering with specialisation in Data Analytics,School of Computing Science,B.Tech in CSDA 2016-17 IV Sem VIII,2017-18/C11/CC/TF/478,Library Books Recieved,0,400,0,0,0,0,0,0,0,test
474999,16-07-2018,2018-2019,2018-2019,AIEEE,RCPT,979355,18GSOB2010110,18GSOB2010110,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA 2018-19 II Sem IV,2017-18/C9/CC/TF/1882,TUITION FEE,0,149000,0,0,0,0,0,0,0,
475000,16-07-2018,2018-2019,2018-2019,AIEEE,RCPT,979355,18GSOB2010110,18GSOB2010110,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA 2018-19 II Sem IV,2017-18/C9/CC/TF/1882,Exam Fee,0,10000,0,0,0,0,0,0,0,
475001,16-07-2018,2018-2019,2018-2019,AIE,DUE,476254,18GSFC1010051,18GSFC1010051,Active,General,School of Finance & Commerce,B.Com. (Hons),School of Finance,B.Com 2018-19 III Sem VI,,Student ID Fee,1000,0,0,0,0,0,0,0,0,DUE
475002,16-07-2018,2018-2019,2018-2019,AIE,RCPT,921769,17SCSE101528,17SCSE101528,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,2017-18/C10/CC/TF/124,Library Books Recieved,0,400,0,0,0,0,0,0,0,test
475003,16-07-2018,2018-2019,2018-2019,AIE,RCPT,804287,16SCSE112024,16SCSE112024,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) Computer Science & Engineering with specialisation in Data Analytics,School of Computing Science,B.Tech in CSDA 2016-17 IV Sem VIII,2017-18/C11/CC/TF/468,Library Books Recieved,0,400,0,0,0,0,0,0,0,test
475004,16-07-2018,2018-2019,2018-2019,AIEEE,RCPT,979363,18GSOB2010112,18GSOB2010112,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA 2018-19 II Sem IV,2018-19/C9/CC/IDF/933,Student ID Fee,0,1000,0,0,0,0,0,0,0,
475005,16-07-2018,2018-2019,2018-2019,AIEEE,RCPT,921775,17SCSE101526,17SCSE101526,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,2017-18/C10/CC/TF/79,Library Books Recieved,0,400,0,0,0,0,0,0,0,test
