14996,1/7/2012,2012-2013,2012-2013,AIE,DUE,418785,11COMMBA101130,11COMMBA101130,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
14997,1/7/2012,2012-2013,2012-2013,AIE,DUE,418785,11COMMBA101130,11COMMBA101130,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,,Exam Fee,1000,0,0,0,0,0,0,0,0,DUE
14998,1/7/2012,2012-2013,2012-2013,AIE,DUE,418785,11COMMBA101130,11COMMBA101130,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
14999,1/7/2012,2012-2013,2012-2013,AIE,DUE,418173,11CETBT104015,11CETBT104015,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
15000,1/7/2012,2012-2013,2012-2013,AIE,DUE,418173,11CETBT104015,11CETBT104015,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering 2011-2012 IV Sem VIII,,Fine Fee,3900,0,0,0,0,0,0,0,0,DUE
15001,1/7/2012,2012-2013,2012-2013,AIE,DUE,480762,11CETBT105152,11CETBT105152,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
15002,1/7/2012,2012-2013,2012-2013,AIE,DUE,480762,11CETBT105152,11CETBT105152,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,,Exam Fee,500,0,0,0,0,0,0,0,0,DUE
15003,1/7/2012,2012-2013,2012-2013,AIE,DUE,422000,11CETBT101187,11CETBT101187,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
15004,1/7/2012,2012-2013,2012-2013,AIE,DUE,422000,11CETBT101187,11CETBT101187,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Exam Fee,2000,0,0,0,0,0,0,0,0,DUE
15005,1/7/2012,2012-2013,2012-2013,AIE,DUE,422000,11CETBT101187,11CETBT101187,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Tuition Fee (IBM ClaCCeC),30000,0,0,0,0,0,0,0,0,DUE
15006,1/7/2012,2012-2013,2012-2013,AIE,DUE,421973,11CETBT101162,11CETBT101162,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
15007,1/7/2012,2012-2013,2012-2013,AIE,DUE,421973,11CETBT101162,11CETBT101162,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Exam Fee,500,0,0,0,0,0,0,0,0,DUE
15008,1/7/2012,2012-2013,2012-2013,AIE,DUE,421973,11CETBT101162,11CETBT101162,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Tuition Fee (IBM ClaCCeC),30000,0,0,0,0,0,0,0,0,DUE
15009,1/7/2012,2012-2013,2012-2013,AIE,DUE,418541,11CETBT105288,11CETBT105288,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
15010,1/7/2012,2012-2013,2012-2013,AIE,DUE,418541,11CETBT105288,11CETBT105288,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,,Fine Fee,100,0,0,0,0,0,0,0,0,DUE
15011,1/7/2012,2012-2013,2012-2013,AIE,DUE,480774,11CETBT105160,11CETBT105160,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
15012,1/7/2012,2012-2013,2012-2013,AIE,DUE,421959,11CETBT101155,11CETBT101155,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
15013,1/7/2012,2012-2013,2012-2013,AIE,DUE,421959,11CETBT101155,11CETBT101155,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Exam Fee,1000,0,0,0,0,0,0,0,0,DUE
15014,1/7/2012,2012-2013,2012-2013,AIE,DUE,421959,11CETBT101155,11CETBT101155,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Tuition Fee (IBM ClaCCeC),30000,0,0,0,0,0,0,0,0,DUE
15015,1/7/2012,2012-2013,2012-2013,AIE,DUE,426080,12CET201287,12CET201287,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,TUITION FEE,149000,0,0,0,0,0,0,0,0,DUE
15016,1/7/2012,2012-2013,2012-2013,AIE,DUE,426080,12CET201287,12CET201287,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
15017,1/7/2012,2012-2013,2012-2013,AIE,DUE,480776,11CETBT105165,11CETBT105165,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
