854996,10/2/2021,2020-2021,2020-2021,AIE,DUE,726407,12851T020CUSMAS105N050,20SMAS1050049,Provisional,General,School of Medical and Allied Sciences,B.Sc. Medical Lab Technology,School of Medical and Allied Sciences,B.Sc.Medical Lab Technology 2020-21 I Sem I,,OTHER FEES,200,0,0,0,0,0,0,0,0,
854997,10/2/2021,2020-2021,2020-2021,AIE,DUE,726412,14015T020CUGSOB201N081,20GSOB2010178,Provisional,General,School of Business,MBA in dual specialization ,School of Business,MBA DUAL SPECIALIZATION 2020-21 I Sem I,,OTHER FEES,200,0,0,0,0,0,0,0,0,
854998,10/2/2021,2020-2021,2020-2021,AIE,DUE,726413,14026T020CUSCSE101N318,20SCSE1010597,Provisional,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2020-21 I  Sem I,,OTHER FEES,200,0,0,0,0,0,0,0,0,
854999,10/2/2021,2020-2021,2020-2021,AIE,DUE,726417,14009T020CUGSOB101N300,20GSOB1010309,Provisional,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2020-2021 I Sem I,,OTHER FEES,200,0,0,0,0,0,0,0,0,
855000,10/2/2021,2020-2021,2020-2021,AIE,DUE,726416,14005T020CUGPTC408N012,20GPTC4080014,Provisional,General,Gs Polytechnic,Diploma in Electrical Engineering,Gs Polytechnic,Diploma EE Engineering 2020-21 I sem I,,OTHER FEES,200,0,0,0,0,0,0,0,0,
855001,10/2/2021,2020-2021,2020-2021,AIE,DUE,726415,13709T020CUSLAM101N024,20SLAM1010024,Provisional,General,School of Business,BBA Logistics and Supply Chain,School of Business,BBA LSC 2020-21 I Sem I,,OTHER FEES,200,0,0,0,0,0,0,0,0,
855002,10/2/2021,2020-2021,2020-2021,AIE,DUE,726414,14027T020CUSCSE101N316,20SCSE1010573,Provisional,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2020-21 I  Sem I,,OTHER FEES,200,0,0,0,0,0,0,0,0,
855003,10/2/2021,2020-2021,2020-2021,AIE,DUE,726431,12802T020CUGSOB101N295,20GSOB1010304,Provisional,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2020-2021 I Sem I,,OTHER FEES,200,0,0,0,0,0,0,0,0,
855004,10/2/2021,2020-2021,2020-2021,AIE,DUE,726432,13842T020CUSCSE101N308,20SCSE1010587,Provisional,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2020-21 I  Sem I,,OTHER FEES,200,0,0,0,0,0,0,0,0,
855005,10/2/2021,2020-2021,2020-2021,AIE,DUE,726449,12641T020CUSCSE101N294,20SCSE1010571,Provisional,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2020-21 I  Sem I,,OTHER FEES,200,0,0,0,0,0,0,0,0,
855006,10/2/2021,2020-2021,2020-2021,AIE,DUE,726450,12879T020CUSCSE101N290,20SCSE1010567,Provisional,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2020-21 I  Sem I,,OTHER FEES,200,0,0,0,0,0,0,0,0,
