364996,31-08-2017,2017-2018,2017-2018,AIE,RCPT,965153,17GPTC404054,17GPTC404054,Alumni,General,Gs Polytechnic,Diploma in Civil Engineering,Gs Polytechnic,Diploma in Civil Engineering 2017-2018 III Sem VI,3.22E+11,TUITION FEE,0,11000,0,0,0,0,0,0,0,
364997,31-08-2017,2017-2018,2017-2018,AIE,RCPT,965153,17GPTC404054,17GPTC404054,Alumni,General,Gs Polytechnic,Diploma in Civil Engineering,Gs Polytechnic,Diploma in Civil Engineering 2017-2018 III Sem VI,3.22E+11,Exam Fee,0,10000,0,0,0,0,0,0,0,
364998,31-08-2017,2017-2018,2017-2018,AIE,RCPT,796972,17GPTC408049,17GPTC408049,Alumni,General,Gs Polytechnic,Diploma in Electrical Engineering,Gs Polytechnic,ELECTRICAL ENGINEERING 2016-2017 IV Sem VII,3.22E+11,TUITION FEE,0,10000,0,0,0,0,0,0,0,
364999,31-08-2017,2017-2018,2017-2018,AIE,RCPT,796972,17GPTC408049,17GPTC408049,Alumni,General,Gs Polytechnic,Diploma in Electrical Engineering,Gs Polytechnic,ELECTRICAL ENGINEERING 2016-2017 IV Sem VII,3.22E+11,Exam Fee,0,10000,0,0,0,0,0,0,0,
365000,31-08-2017,2017-2018,2017-2018,AIE,RCPT,971426,17GCOB201209,17GCOB201209,Alumni,General,School of Business,MBA in dual specialization ,School of Business,Master of Business Administration 2017-18 III Sem V,1.32E+11,TUITION FEE,0,134000,0,0,0,0,0,0,0,
365001,31-08-2017,2017-2018,2017-2018,AIE,RCPT,971426,17GCOB201209,17GCOB201209,Alumni,General,School of Business,MBA in dual specialization ,School of Business,Master of Business Administration 2017-18 III Sem V,1.32E+11,Exam Fee,0,10000,0,0,0,0,0,0,0,
365002,31-08-2017,2017-2018,2017-2018,,RCPT,917671,17CCCE113008,17CCCE113008,Active,General,School of Computing Science & Engineering,B.Tech (Hons) Computer Science & Engineering with specialization in Internet of Things (IOT) & Intelligent System,School of Computing Science,B.Tech CSE IOT 2017-18 IV Sem VIII,2.22E+11,Library BookC Recieved,0,1900,0,0,0,0,0,0,0,
365003,31-08-2017,2017-2018,2017-2018,AIE,RCPT,974947,17CCCE104006,17CCCE104006,Alumni,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2018-19 III Sem VI,2.22E+11,Library BookC Recieved,0,300,0,0,0,0,0,0,0,
365004,31-08-2017,2017-2018,2017-2018,AIE,RCPT,974945,17CCCE104006,17CCCE104006,Alumni,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2018-19 III Sem VI,2.22E+11,TUITION FEE,0,37000,0,0,0,0,0,0,0,
365005,31-08-2017,2017-2018,2017-2018,AIE,RCPT,974945,17CCCE104006,17CCCE104006,Alumni,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2018-19 III Sem VI,2.22E+11,Exam Fee,0,10000,0,0,0,0,0,0,0,
365006,31-08-2017,2017-2018,2017-2018,AIEEE,RCPT,914847,17CCME101082,17CCME101082,Active,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2017-2018 IV Sem VIII,2.32E+11,TUITION FEE,0,109000,0,0,0,0,0,0,0,
365007,31-08-2017,2017-2018,2017-2018,AIE,RCPT,974955,17CCCE104007,17CCCE104007,Alumni,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2018-19 III Sem VI,2.22E+11,Library BookC Recieved,0,300,0,0,0,0,0,0,0,
365008,31-08-2017,2017-2018,2017-2018,AIE,RCPT,975864,17CCCE104115,17CCCE104115,Alumni,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2018-19 III Sem VI,2.22E+11,TUITION FEE,0,20000,0,0,0,0,0,0,0,
365009,31-08-2017,2017-2018,2017-2018,AIE,RCPT,926327,17CCCE112017,17CCCE112017,Active,General,School of Computing Science & Engineering,B.Tech (Hons) Computer Science & Engineering with specialisation in Data Analytics,School of Computing Science,B.Tech CSDA 2017-18 IV Sem VIII,2.22E+11,Library BookC Recieved,0,1900,0,0,0,0,0,0,0,
365010,31-08-2017,2017-2018,2017-2018,AIE,RCPT,968966,17GCOB101254,17GCOB101254,Alumni,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2017-18 III Sem VI,1.32E+11,TUITION FEE,0,50000,0,0,0,0,0,0,0,
365011,31-08-2017,2017-2018,2017-2018,AIE,RCPT,968966,17GCOB101254,17GCOB101254,Alumni,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2017-18 III Sem VI,1.32E+11,Library BookC Recieved,0,1300,0,0,0,0,0,0,0,
365012,31-08-2017,2017-2018,2017-2018,AIEEE,RCPT,920933,17CCCE101637,17CCCE101637,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,2.22E+11,TUITION FEE,0,50000,0,0,0,0,0,0,0,
365013,31-08-2017,2017-2018,2017-2018,AIE,RCPT,975871,17CCCE104116,17CCCE104116,Year Back,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2017-18 II Sem III,2.22E+11,TUITION FEE,0,24000,0,0,0,0,0,0,0,
365014,31-08-2017,2017-2018,2017-2018,AIE,RCPT,972673,17GCOL102083,17GCOL102083,Year Back,General,School of Law,Integrated BA + LLB (Hons.),School of Law,BALLB  2017-2018 II Sem III,1.92E+11,TUITION FEE,0,100000,0,0,0,0,0,0,0,
