339996,11/7/2017,2017-2018,2017-2018,,RCPT,970410,17GCOB201053,17GCOB201053,Alumni,General,School of Business,MBA in dual specialization ,School of Business,Master of Business Administration 2017-18 III Sem V,1.32E+11,Exam Fee,0,10000,0,0,0,0,0,0,0,
339997,11/7/2017,2017-2018,2017-2018,,RCPT,970403,17GCOB201052,17GCOB201052,Alumni,General,School of Business,MBA in dual specialization ,School of Business,Master of Business Administration 2017-18 III Sem V,1.32E+11,TUITION FEE,0,149000,0,0,0,0,0,0,0,
339998,11/7/2017,2017-2018,2017-2018,,RCPT,970403,17GCOB201052,17GCOB201052,Alumni,General,School of Business,MBA in dual specialization ,School of Business,Master of Business Administration 2017-18 III Sem V,1.32E+11,Exam Fee,0,10000,0,0,0,0,0,0,0,
339999,11/7/2017,2017-2018,2017-2018,AIE,REVJV,1006833,16CCCE101404,16CCCE101404,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2016-17 IV Sem VIII,2.22E+11,Adjusted_Amount,0,0,0,0,0,0,-15001,0,0,TUITION FEE
340000,11/7/2017,2017-2018,2017-2018,,RCPT,970393,17GCOB201050,17GCOB201050,Alumni,General,School of Business,MBA in dual specialization ,School of Business,Master of Business Administration 2017-18 III Sem V,1.32E+11,TUITION FEE,0,149000,0,0,0,0,0,0,0,
340001,11/7/2017,2017-2018,2017-2018,,RCPT,970393,17GCOB201050,17GCOB201050,Alumni,General,School of Business,MBA in dual specialization ,School of Business,Master of Business Administration 2017-18 III Sem V,1.32E+11,Exam Fee,0,10000,0,0,0,0,0,0,0,
340002,11/7/2017,2017-2018,2017-2018,AIE,RCPT,785717,15CCCE101057,15CCCE101057,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2015-16 V Sem IX,2.22E+11,Exam Fee (Back Paper),0,1500,0,0,0,0,0,0,0,
340003,11/7/2017,2017-2018,2017-2018,AIE,RCPT,833879,14CCME103100,14CCME103100,Alumni,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B Tech Civil Engineering 2014-15 IV Sem VIII,2.32E+11,Exam Fee (Back Paper),0,500,0,0,0,0,0,0,0,
340004,11/7/2017,2017-2018,2017-2018,,RCPT,970398,17GCOB201051,17GCOB201051,Alumni,General,School of Business,MBA in dual specialization ,School of Business,Master of Business Administration 2017-18 III Sem V,1.32E+11,TUITION FEE,0,149000,0,0,0,0,0,0,0,
340005,11/7/2017,2017-2018,2017-2018,,RCPT,970398,17GCOB201051,17GCOB201051,Alumni,General,School of Business,MBA in dual specialization ,School of Business,Master of Business Administration 2017-18 III Sem V,1.32E+11,Exam Fee,0,10000,0,0,0,0,0,0,0,
340006,11/7/2017,2017-2018,2017-2018,AIE,RCPT,809473,16CCCE101849,16CCCE101849,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2015-16 V Sem IX,2.22E+11,Exam Fee (Back Paper),0,1000,0,0,0,0,0,0,0,
