629996,5/8/2019,2019-2020,2019-2020,AIE,RCPT,953877,19SCRH2020006,19SCRH2020006,Active,General,School of Clinical Research & Healthcare,MBA Healthcare & Hospital Management,School of Clinical Research & Healthcare,MBA Healthcare & Hospital Management 2019-20 II SEM IV,2019-20/C9/CC/IDF/1912,Student ID Fee,0,1000,0,0,0,0,0,0,0,
629997,5/8/2019,2019-2020,2019-2020,AIE,RCPT,953878,19SCRH2020006,19SCRH2020006,Active,General,School of Clinical Research & Healthcare,MBA Healthcare & Hospital Management,School of Clinical Research & Healthcare,MBA Healthcare & Hospital Management 2019-20 II SEM IV,2019-20/C9/CC/TF/3830,TUITION FEE,0,139000,0,0,0,0,0,0,0,
629998,5/8/2019,2019-2020,2019-2020,AIE,RCPT,775693,19GSOB1010338,19GSOB1010338,Active,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2019-20 II Sem IV,2019-20/C9/CC/TF/3875,TUITION FEE,0,15000,0,0,0,0,0,0,0,
629999,5/8/2019,2019-2020,2019-2020,AIE,RCPT,775693,19GSOB1010338,19GSOB1010338,Active,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2019-20 II Sem IV,2019-20/C9/CC/TF/3875,Exam Fee,0,10000,0,0,0,0,0,0,0,
630000,5/8/2019,2019-2020,2019-2020,AIE,RCPT,951012,19SAHS1020022,19SAHS1020022,Active,General,School of Humanities & Social Sciences,B.A (Hons) Economics,School of Humanities,B.A (Hons) Economics 2019-20 II Sem IV,2019-20/C9/CC/TF/3825,TUITION FEE,0,50000,0,0,0,0,0,0,0,
630001,5/8/2019,2019-2020,2019-2020,AIE,RCPT,951012,19SAHS1020022,19SAHS1020022,Active,General,School of Humanities & Social Sciences,B.A (Hons) Economics,School of Humanities,B.A (Hons) Economics 2019-20 II Sem IV,2019-20/C9/CC/TF/3825,Exam Fee,0,10000,0,0,0,0,0,0,0,
630002,5/8/2019,2019-2020,2019-2020,AIE,DUE,479561,19SCSE1010694,19SCSE1010694,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech CSE 2019-20 II Sem IV,,Student ID Fee,1500,0,0,0,0,0,0,0,0,DUE
630003,5/8/2019,2019-2020,2019-2020,AIE,RCPT,951013,19SAHS1020022,19SAHS1020022,Active,General,School of Humanities & Social Sciences,B.A (Hons) Economics,School of Humanities,B.A (Hons) Economics 2019-20 II Sem IV,2019-20/C9/CC/IDF/1908,Student ID Fee,0,1000,0,0,0,0,0,0,0,
630004,5/8/2019,2019-2020,2019-2020,AIE,RCPT,775890,19GSOB1090028,19GSOB1090028,Active,General,School of Business,BBA Business Analytics,School of Business,BBA Business Analytics 2019-20 II.. SEM IV,2019-20/C9/CC/TF/3820,TUITION FEE,0,10000,0,0,0,0,0,0,0,
630005,5/8/2019,2019-2020,2019-2020,AIE,RCPT,775890,19GSOB1090028,19GSOB1090028,Active,General,School of Business,BBA Business Analytics,School of Business,BBA Business Analytics 2019-20 II.. SEM IV,2019-20/C9/CC/TF/3820,Exam Fee,0,10000,0,0,0,0,0,0,0,
